"";"HF100";"HF101";"HF102";"HF103";"HF104";"HF105";"HF106";"HF107";"HF108";"HF109";"HF110";"HF112";"HF113";"HF114";"HF115";"HF116";"HF117";"HF119";"HF120";"HF124";"HF125";"HF126";"HF127";"HF129";"HF130";"HF131";"HF132";"HF133";"HF134";"HF135";"HF136";"HF137";"HF138";"HF139";"HF140";"HF142";"HF143";"HF144";"HF149";"HF151";"HF152";"HF153";"HF154";"HF156";"HF158";"HF159";"HF160";"HF161";"HF162";"HF163";"HF164";"HF169";"HF171";"HF172";"HF173";"HF178";"HF41";"HF46";"HF47";"HF50";"HF51";"HF52";"HF53";"HF54";"HF55";"HF56";"HF57";"HF58";"HF59";"HF60";"HF61";"HF62";"HF63";"HF64";"HF65";"HF66";"HF68";"HF71";"HF72";"HF73";"HF74";"HF75";"HF76";"HF77";"HF79";"HF80";"HF81";"HF82";"HF83";"HF84";"HF85";"HF90";"HF91";"HF92";"HF93";"HF94";"HF95";"HF96";"Domain";"Supergroup";"Division";"Subdivision";"Class";"Order";"Family";"Genus";"Species";"nutrition";"morphology";"locomotion";"habitat"
"Otu41";11;15;15;12;16;17;23;8;20;20;24;1;19;2;18;7;7;26;4;13;4;8;33;17;4;11;16;17;28;12;55;24;48;40;14;40;81;17;52;27;26;49;11;56;77;47;33;37;27;33;31;8;60;18;31;48;13;27;9;16;2;29;5;12;27;3;8;7;10;3;12;8;12;15;8;12;2;8;21;16;12;13;5;16;2;6;4;15;5;8;3;5;14;6;11;15;17;29;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";"Acanthamoebidae";"Acanthamoeba";"Acanthamoeba_sp.";NA;NA;NA;NA
"Otu148";8;4;12;2;5;3;1;1;5;1;1;0;12;0;2;4;2;9;0;3;1;0;0;2;0;0;1;0;0;1;20;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;5;6;12;7;11;12;3;17;6;8;11;4;9;9;13;8;7;6;16;2;8;6;14;13;6;5;12;16;16;9;9;5;8;10;5;7;2;9;14;6;30;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Eocercomonas";"Eocercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu720";0;0;5;3;0;5;0;1;0;0;1;0;0;0;0;0;0;0;0;1;6;1;0;0;0;0;2;2;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Synurales";"Synuraceae";"Mallomonas";NA;NA;NA;NA;NA
"Otu174";4;1;12;3;2;1;3;3;9;3;5;0;4;0;0;3;0;0;0;2;0;2;2;5;0;2;7;2;2;0;17;0;0;1;1;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;3;4;0;2;4;1;1;1;6;7;0;3;3;1;0;2;2;2;1;3;6;2;1;14;3;0;2;2;7;0;2;2;1;1;9;0;4;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporomycetes_XX";"Peronosporomycetes_XXX";"Peronosporomycetes_XXX_sp.";NA;NA;NA;NA
"Otu314";0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;1;2;1;3;0;0;0;3;3;0;1;0;0;5;3;0;0;0;4;0;0;4;1;1;4;6;4;6;0;0;0;1;0;0;5;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Euglyphida";"Euglyphidae";"Euglypha";NA;"omnivore";"testate_cell_silica";"gliding";"ubiquitous"
"Otu458";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;5;0;1;1;0;3;0;1;1;0;2;0;1;0;1;1;2;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Fractovitellida";"Schizoplasmodiidae";NA;NA;NA;NA;NA;NA
"Otu167";6;0;2;0;0;0;13;0;0;0;0;0;25;3;0;2;1;0;13;8;0;0;0;0;1;0;5;0;3;5;0;53;0;0;0;0;0;0;0;0;5;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;7;0;13;0;0;0;1;0;1;1;30;0;0;1;7;11;0;2;0;7;0;0;6;0;15;0;2;13;0;9;0;5;0;0;2;10;13;13;0;0;3;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Neogregarinorida";"Actinocephalidae";"Monocystis";"Monocystis_sp.";NA;NA;NA;NA
"Otu249";19;7;3;5;19;18;15;1;7;3;7;2;10;0;3;4;2;6;0;1;2;3;8;4;1;1;4;5;9;6;22;1;15;6;4;6;16;1;5;8;0;14;3;15;8;5;2;6;4;6;3;0;8;4;9;16;6;8;3;2;3;9;5;8;11;0;8;8;6;5;3;3;10;9;6;5;0;23;8;7;6;5;0;13;5;6;7;4;3;5;7;4;2;5;5;7;10;12;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";"Acanthamoebidae";"Acanthamoeba";"Acanthamoeba_sp.";NA;NA;NA;NA
"Otu289";1;0;1;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;1;0;2;3;0;0;0;2;0;2;1;0;1;0;0;30;0;0;0;1;0;6;4;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;3;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu42";8;5;5;2;10;12;4;1;1;1;2;2;2;0;2;0;3;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;29;47;57;15;24;44;14;20;66;15;33;75;23;19;33;23;25;17;12;28;6;39;29;57;22;28;14;44;12;53;18;35;17;27;21;13;20;4;15;9;33;53;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";NA;NA;NA;NA;NA;NA
"Otu75";2;3;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;51;19;32;5;4;16;13;1;7;13;19;27;8;55;25;8;51;23;10;41;2;24;7;6;25;6;25;10;16;10;12;3;70;21;15;16;2;3;0;9;10;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporales";"Lagenidium";NA;NA;NA;NA;NA
"Otu279";1;0;5;0;0;12;34;7;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;2;8;0;2;1;0;2;0;17;0;0;27;0;0;0;1;11;0;7;5;28;0;1;0;9;7;11;0;31;8;6;5;68;24;5;1;8;0;1;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";NA;NA;NA;NA;NA;NA
"Otu270";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;1;4;0;1;1;5;1;3;3;1;4;1;1;4;1;2;4;5;2;5;5;4;4;2;3;6;1;0;0;0;0;0;3;1;1;0;0;0;5;2;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Sphaeropleales";"Selenastraceae";"Monoraphidium";NA;NA;NA;NA;NA
"Otu52";20;13;95;1;24;16;27;42;9;27;109;10;32;25;23;18;10;19;99;1;24;44;7;0;0;30;7;8;35;2;67;38;29;74;13;1;0;13;45;0;9;0;0;0;6;1;0;0;0;0;0;0;0;1;0;0;16;11;0;11;5;0;3;0;6;3;9;4;11;6;14;0;86;0;13;5;2;35;2;0;0;14;9;26;21;11;27;4;8;0;13;0;0;6;0;19;0;9;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Rotifera";"Rotifera_X";"Rotifera_XX";"Rotifera_XXX";"Rotifera_XXX_sp.";NA;NA;NA;NA
"Otu118";0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;5;9;6;12;4;1;14;3;9;6;2;6;8;3;2;10;2;3;3;5;7;16;5;4;1;2;2;7;0;3;1;1;1;0;10;1;1;1;2;3;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";"Filamoebidae";"Filamoeba";NA;NA;NA;NA;NA
"Otu537";1;0;2;2;6;0;3;1;9;2;2;0;2;0;1;2;0;1;1;0;1;0;3;2;0;1;1;0;0;0;3;1;3;0;2;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;2;12;1;0;0;0;1;4;0;1;1;2;3;0;1;0;0;0;0;1;0;0;0;5;1;0;0;0;3;3;1;0;0;2;3;0;0;0;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Zygnemophyceae";"Zygnemophyceae_X";"Zygnemophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu138";10;2;6;4;7;4;2;4;0;0;7;0;4;0;2;2;1;3;0;2;3;1;2;3;0;3;0;0;0;0;2;0;31;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;21;1;11;3;12;2;2;7;11;9;17;0;13;29;5;4;5;10;9;1;14;15;13;8;16;8;12;3;24;4;4;0;3;7;1;1;2;3;1;18;9;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu69";20;15;12;12;27;14;21;16;15;1;18;0;23;5;6;11;6;28;3;2;3;1;7;4;1;4;9;1;1;0;1;2;3;8;6;1;5;0;0;0;0;0;0;0;4;10;0;0;0;1;0;0;4;0;0;0;13;14;12;12;7;16;7;17;15;8;7;20;17;9;18;20;15;38;14;31;5;17;18;30;22;15;19;17;14;22;13;23;19;26;12;15;22;8;25;26;31;46;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Pyramimonadophyceae";"Pyramimonadales";NA;NA;NA;NA;NA;NA;NA
"Otu357";0;68;0;0;1;6;0;0;0;3;4;9;3;4;5;0;26;15;0;0;1;0;1;0;0;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;2;0;0;0;0;0;0;0;4;1;0;0;1;0;2;0;0;0;0;0;0;1;0;0;5;0;10;1;0;2;31;0;0;5;0;0;0;0;3;1;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Arthropoda";"Hexapoda";"Collembola";"Collembola_X";"Collembola_X_sp.";NA;NA;NA;NA
"Otu141";0;0;0;2;2;2;0;0;0;0;0;0;3;0;2;10;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;50;21;0;3;1;0;24;1;1;32;1;25;10;5;6;17;13;0;1;108;9;9;41;10;3;3;6;10;11;57;46;5;2;0;2;6;3;13;40;94;0;2;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Nematoda";"Chromadorea";"Chromadorea_X";"Plectus";NA;NA;NA;NA;NA
"Otu16";37;44;49;28;17;22;32;11;20;17;39;6;33;3;31;7;24;28;67;3;11;11;30;22;4;26;15;9;31;8;13;15;49;15;3;1;5;4;1;0;1;7;2;13;2;6;1;8;2;2;2;0;6;8;0;0;24;25;8;33;12;54;14;31;30;33;33;37;27;33;33;59;54;52;27;56;5;65;49;39;21;45;12;67;26;73;16;22;31;28;58;83;23;14;25;34;42;36;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Cercomonas";"Cercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu265";2;2;4;4;4;1;1;4;0;5;1;2;7;0;2;1;5;8;9;0;0;0;0;2;0;0;0;2;1;0;3;1;4;5;0;0;0;0;0;0;0;0;0;0;2;1;0;0;5;1;0;0;0;0;0;0;2;5;4;3;2;4;3;1;4;3;3;2;3;4;0;13;5;3;3;4;2;5;4;2;2;7;7;4;10;1;6;3;4;1;8;4;3;4;3;3;10;2;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Opalozoa";"Opalozoa_X";"MAST-12";"MAST-12C";"MAST-12C_sp.";NA;NA;NA;NA
"Otu215";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;2;4;5;14;0;1;3;5;7;5;2;1;6;9;0;1;2;0;0;0;14;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporales";"Phytophthora";"Phytophthora_nicotianae";NA;NA;NA;NA
"Otu428";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;3;3;16;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Excavata";"Discoba";"Discoba_X";"Heterolobosea";"Tetramitia_VI";"Tetramitia_VI_X";NA;NA;NA;NA;NA;NA
"Otu159";0;0;20;0;0;0;0;0;6;0;0;0;0;0;2;0;2;0;7;7;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;20;4;0;0;0;0;0;0;1;0;1;0;2;0;24;87;0;10;6;0;0;0;0;0;0;0;0;7;2;0;0;0;7;23;1;2;22;2;0;9;4;15;1;2;9;0;1;1;0;3;0;3;10;0;0;17;0;2;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Nematoda";"Chromadorea";"Chromadorea_X";NA;NA;NA;NA;NA;NA
"Otu115";16;4;5;4;9;10;7;1;3;3;20;0;6;2;4;1;5;14;2;3;1;1;8;0;0;3;17;15;5;4;39;3;12;12;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;6;1;2;9;13;2;8;17;8;7;7;36;10;11;5;10;4;10;25;3;9;5;10;24;4;0;21;16;9;12;2;10;9;15;9;1;11;26;9;15;9;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Endomyxa";"Vampyrellida";"Leptophryidae";NA;NA;NA;NA;NA;NA
"Otu891";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;2;0;0;0;0;2;0;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Leptomyxida";"Leptomyxidae";"Leptomyxa";NA;NA;NA;NA;NA
"Otu257";7;0;2;3;0;3;3;1;0;2;0;1;3;2;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;3;5;0;8;6;1;13;9;5;8;3;9;12;21;16;4;15;2;0;7;15;12;3;1;3;6;1;11;1;1;1;1;2;3;0;1;1;2;12;6;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporales";"Pythium";NA;NA;NA;NA;NA
"Otu642";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;3;0;0;2;1;2;4;0;0;1;2;0;0;0;1;0;0;0;5;0;2;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";NA;"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu232";1;2;14;6;3;3;5;1;3;12;2;3;2;4;5;6;7;1;5;1;1;1;2;0;1;1;3;1;1;0;3;0;3;5;0;4;1;6;3;3;3;5;1;2;9;14;0;0;2;3;0;0;1;0;2;1;9;0;0;1;1;3;2;4;3;3;2;9;5;0;0;2;1;5;8;5;0;0;0;2;4;0;0;9;10;6;3;2;11;8;5;4;18;10;2;7;4;15;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Ochromonadales";"Ochromonadaceae";"Poterioochromonas";NA;NA;NA;NA;NA
"Otu1083";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;3;0;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"Hartmannellidae";"Copromyxa";NA;NA;NA;NA;NA
"Otu1789";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Colpodea";"Colpodea_X";NA;NA;NA;NA;NA;NA;NA
"Otu426";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;4;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;1;0;1;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu1569";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Mamiellophyceae";"Mamiellales";"Mamiellaceae";"Micromonas";NA;NA;NA;NA;NA
"Otu491";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Colpodea";"Colpodea_X";NA;NA;NA;NA;NA;NA;NA
"Otu549";3;1;6;1;1;3;3;0;3;1;2;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;2;0;1;4;2;2;0;0;0;0;2;0;0;0;2;3;0;3;0;9;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;6;0;0;1;1;0;0;5;3;4;3;2;0;0;0;2;1;1;1;0;1;0;0;2;3;2;1;0;0;0;3;2;4;4;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Fractovitellida";"Schizoplasmodiidae";NA;NA;NA;NA;NA;NA
"Otu594";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";"Filamoebidae";"Filamoeba";NA;NA;NA;NA;NA
"Otu214";8;14;11;12;9;28;35;11;11;18;18;13;15;5;4;5;4;23;8;5;4;5;17;11;2;12;24;10;10;15;27;10;3;12;5;4;4;24;36;2;9;7;11;9;4;3;3;1;5;3;17;1;0;5;5;3;12;31;12;30;23;21;11;17;36;21;31;16;14;12;29;8;23;13;16;23;13;18;30;17;15;18;20;25;13;21;13;14;9;18;22;12;23;11;15;27;14;28;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu227";0;0;3;1;3;4;4;1;5;0;0;2;7;0;2;2;2;2;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;16;10;5;17;3;5;10;6;10;19;13;8;14;14;12;6;12;4;2;8;11;11;8;10;6;18;3;9;4;10;5;8;2;13;11;1;3;2;10;11;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Trebouxiophyceae";"Chlorellales";"Chlorellales_X";NA;NA;NA;NA;NA;NA
"Otu68";149;1;10;16;10;15;5;14;1;2;4;23;1;4;8;2;12;15;13;0;3;10;16;10;1;1;16;6;1;0;4;2;0;19;1;2;1;0;3;0;2;9;2;0;0;2;2;17;5;0;7;1;0;55;1;0;10;39;7;18;5;28;14;12;13;7;28;20;17;23;10;32;17;22;17;45;19;18;21;37;12;29;17;29;10;34;20;31;13;9;42;26;15;13;4;10;21;10;"Eukaryota";"Excavata";"Discoba";"Discoba_X";"Heterolobosea";"Acrasida";"Acrasidae";"Allovahlkampfia";"Allovahlkampfia_sp.";NA;NA;NA;NA
"Otu455";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;1;1;0;1;0;0;0;1;1;0;3;1;0;0;0;1;1;3;3;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;0;0;2;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Cercomonas";"Cercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu176";7;10;3;2;12;6;17;6;3;7;18;1;7;2;3;5;1;12;2;5;0;4;38;7;5;9;11;6;7;1;16;14;1;6;3;1;26;0;17;1;0;12;12;10;5;17;4;0;0;0;4;0;1;3;0;0;2;4;0;1;1;4;1;5;4;2;3;0;4;0;2;4;4;4;3;3;0;12;2;6;5;5;2;5;7;6;2;1;4;3;1;2;0;1;1;1;6;3;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"Nolandellidae";"Nolandella";"Nolandella_sp.";NA;NA;NA;NA
"Otu63";16;8;38;66;23;17;48;47;14;38;49;19;26;15;8;29;8;50;40;12;28;43;38;16;8;22;42;15;23;1;29;17;11;15;9;13;68;1;40;3;23;33;4;39;18;14;12;16;0;40;0;0;19;0;22;2;9;9;7;16;31;23;20;18;6;22;31;13;9;7;41;33;20;7;28;26;4;24;39;13;16;23;24;33;15;27;11;21;7;26;23;12;8;11;25;12;13;9;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";NA;NA;NA;NA;NA;NA
"Otu1068";5;1;1;1;5;1;6;0;5;3;3;0;8;1;7;4;4;1;1;2;2;5;9;1;0;1;0;0;1;0;3;1;2;1;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;4;2;6;2;4;7;1;3;7;2;2;2;1;7;0;0;7;1;10;4;4;7;1;1;3;2;5;5;2;5;4;10;5;3;0;2;4;10;8;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Cercomonas";"Cercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu106";6;2;5;4;19;7;10;3;0;1;9;4;16;0;12;1;2;18;3;1;3;8;3;3;2;0;2;4;0;0;14;4;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;4;5;0;3;5;5;2;3;0;6;4;5;0;5;0;1;2;0;0;2;1;8;2;1;2;16;4;6;1;20;1;4;4;7;5;6;33;2;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";NA;NA;NA;NA;NA;NA;NA
"Otu212";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;15;0;5;0;4;5;1;9;7;3;47;1;0;0;1;6;2;3;3;2;6;0;1;9;4;3;9;0;2;12;1;8;4;6;11;6;0;0;1;0;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Protosiphon";"Protosiphon_botryoides";NA;NA;NA;NA
